在,乐创汇智慧园,三栋镇,普通住宅 写字楼 商铺 城市综合体,14000元/㎡,2023-05-21,65000㎡,599(住宅)户,信利康物业,,带装修,4,2040（住宅778）个,,,日立,信利康集团,深圳中咨建筑设计有限公司,金山新城,塔楼 高层 独栋别墅,建面104/121/130㎡,2024-12,350000㎡,14栋,2.8（商业、产业6）元/㎡·月,,住宅截至2090年9月21日,20.33%,1:1.4,,真实漆涂料,两梯三户、两梯四户,,雅克筑景设计（深圳）有限公司,现代,已封顶,改善产品 投资产品 教育社区 湖滨大宅 品质居所 绿色建筑,惠城区四环南路信利康乐创汇营销中心,信利康·乐创汇智慧园是中国500强公司信利康集团以国际前瞻的产城融合开发理念倾力打造的集企业办公、产业研发、高端住宅、精品美寓、繁华商业于一体的智慧商务综合体。,http://newhouse.fz0752.com/project/detail.shtml?num=20230007,46
在,佳兆业时光道花园,马安镇,普通住宅 商铺,13020元/㎡,2022-09,110871㎡,3259户,佳兆业美好物业管理有限公司,,毛坯 公共部分精装修,3.1,3446（地上326、地下3120）个,,中原,,佳兆业集团,,金山新城,板楼 高层,建面约78-116㎡2-4房,2022-11,465888㎡,25栋,2.7元/㎡·月,,住宅截至2090年6月16日,35%,1:1.08,,,,,,,27层,品牌房企 刚需产品 教育社区 公园地产 品质居所,惠州·金山湖东·马安河公园旁,,http://newhouse.fz0752.com/project/detail.shtml?num=20200273,46
在,领地蘭台府,小金口街道,普通住宅 别墅 商铺,12221元/㎡,2023-06,99165.00㎡,1493户,四川省汇丰物业,,毛坯 公共部分精装修,2,1986（地上198，地下1788）个,,世联行,,惠州领地房地产开发有限公司,,大江北,塔楼 高层 联排别墅,建面110-126㎡高层,暂无数据,266415.64㎡,39栋,暂无数据,,70年,30%,暂无数据,,,两梯四户,,,,高层30-33层；别墅三层,品牌房企 刚需产品 改善产品 轨道物业,惠城区北站新城金泉路西,,http://newhouse.fz0752.com/project/detail.shtml?num=20180065,46
在,金悦华府,桥东街道,普通住宅,14115元/㎡,2021-09,9.1万㎡,总2547户,金融街物业,自带公立小学，36班制，已封顶，与一期同期交付,毛坯,3.5,3185个,,世联行房地产咨询（惠州）有限公司,迅达,惠州融拓置业有限公司,深圳市森磊镒铭设计顾问有限公司,金山新城,塔楼 高层,建面92/93/117/128㎡3-4房,2022-12-31,43万㎡,19栋,2.5元/㎡·月,,70年,30%,1：1.25,,,Y形楼二梯四户，楼王二梯三户,,SED新西林景观国际(SED LANDSCAPE ARCHITECTS LTD.),,暂无数据,品牌房企 教育社区 江景洋房 品质居所,惠城金山湖畔(三环路与惠州大道交汇处),,http://newhouse.fz0752.com/project/detail.shtml?num=20190043,46
在,富辰悦府,惠城区,普通住宅,15281元/㎡,2022-09,29930㎡,846户,万科物业,惠南学校,毛坯,3.5,1078个,,世联行,进口三菱,富辰地产,,金山新城,高层,建面约90-155㎡,2024-06-30,146648㎡,8栋,2.8元/㎡·月,惠南学校,,30%,1：1.27,,,2梯2户、2梯3户、2梯4户,,,,31层,改善产品 教育社区 公园地产 豪华社区 品质居所,惠城区河南岸演达大道68号,,http://newhouse.fz0752.com/project/detail.shtml?num=20220019,46
在,碧桂园·青塘湖畔 | 翰林府,水口街道,普通住宅,12789元/㎡,2023-03,70901㎡,1842户,碧桂园物业,,带装修,3.2,2269个,,,,惠州惠豪湾实业有限公司,,东部新城,高层,建面约97/116/128/133/143㎡带装修3-4房,2024-12-31,290000㎡,11栋,暂无数据,,住宅截至2090年11月6日,30.5%,1:1.12,,,,,,,暂无数据,品牌房企 改善产品 教育社区,惠州·惠城·惠泽大道惠州中学对面,,http://newhouse.fz0752.com/project/detail.shtml?num=20220014,46
在,中海龙湖百賢府,惠城区,普通住宅,27390元/㎡,2022-09,17557.00㎡,350户,龙湖物业,,毛坯,3.0,527个,,,,中海、龙湖,,金山新城,板楼 高层 超高层,建面约208/267㎡,2024-03,75401.73㎡,4栋,暂无数据,,住宅截至2091年6月7日,35%,1:1.5,,铝合金、玻璃幕墙,,,,现代轻奢自然风格,暂无数据,品牌房企 改善产品 公园地产 湖滨大宅 豪华社区,大湾区·惠州·金山湖岛心瞰湖三路111号,,http://newhouse.fz0752.com/project/detail.shtml?num=20220012,46
在,中洲·天御,三栋镇,普通住宅,16996元/㎡,2021-08-26,41870㎡,1054户,中洲物业,第四十二学校,毛坯,3.5,1468个,,,日立,惠州市绿洲投资发展有限公司,,金山新城,塔板结合 高层 超高层,建面100/129/149㎡,2023-07-26,200878.02㎡,5栋,2.8元/㎡·月,第四十二学校,70,30%,1：1.39,2022年11月30日,,两梯四户,,,,暂无数据,品牌房企 改善产品 教育社区 公园地产 江景洋房,金山湖南部·奥林匹克中心斜对面,,http://newhouse.fz0752.com/project/detail.shtml?num=20140089,46
在,海伦堡玖悦府,龙丰街道,普通住宅 商铺,15048元/㎡,2022-02-12,47566㎡,1352户,海伦堡物业管理有限公司,上排小学,带装修,3.18,1488个,,世联行,,大锋华微线科技有限公司,广东远顺建筑设计有限公司,老城区,高层,建面约95-152m²,2023-08-31,205327.9㎡,12栋,2.5元/㎡·月,惠州市第五中学（来源：2021年教育局学区划分）,70年（2019年算起）,35%,1:1.1,,,2-10栋两梯五户、11-12栋两梯三户,,广州域道园林景观设计有限公司,,1栋11层，2栋-6栋26层，7栋22层，8栋-11栋26层，12栋25层,品牌房企 教育社区 轨道物业 豪华社区 宜居生态,广东省惠州市惠城区鹅岭南路七巷二号,,http://newhouse.fz0752.com/project/detail.shtml?num=20200249,46
在,碧桂园揽月居,水口街道,普通住宅,10200元/㎡,2022-10,19051㎡,480户,碧桂园服务,,带装修,2.99,572个,,,,惠州市建林达实业有限公司,,东部新城,塔楼,95-126㎡三至四房,2024-03,75830㎡,4栋,2.6元/㎡·月,,住宅70年,30%,1:1.13,,,两梯四户,,,,暂无数据,品牌房企 刚需产品 教育社区 公园地产,惠州市惠城区水口龙湖大道与统昇东路交汇处,,http://newhouse.fz0752.com/project/detail.shtml?num=20210074,46
待,吉祥东方花园,马安镇,普通住宅,14439元/㎡,2023-04,63574㎡,792户,泓德物业,,毛坯,1.5,878（地下停车位 791 个，地面停车位 87 个）个,,,三菱电梯,惠州市义兴实业有限公司,,金山新城,板楼 小高层 高层,建面约93-138㎡,2023-06-30,88831.46㎡,18栋,暂无数据,,住宅截至 2091 年,32%,1:1,,,一梯两户,,,宋式园林,10-17层,教育社区 公园地产 景观居所 品质居所,惠城区·金山新城·马安镇政府旁,,http://newhouse.fz0752.com/project/detail.shtml?num=20210077,46
在,泰丰千湾汇,江北街道,普通住宅,15196元/㎡,2021-12-25,38291㎡,865户,惠州市金地泰丰物业管理有限公司,三新小学,毛坯,3.0,1123个,2021年3月,,迅达,惠州市华威房地产开发有限公司,成都基准方中建筑设计有限公司,大江北,塔楼 高层 超高层,建面约102-143㎡,暂无数据,157009.12㎡,9栋,暂无数据,田家炳中学,住宅截至2090年12月10日,35%,1：1.3,,类玻璃幕墙,2梯3户，2梯4户,,深圳市麦垦景观规划设计有限公司,现代简约,43-45层,改善产品 公园地产 品质居所,江北街道（市林业局旁）,,http://newhouse.fz0752.com/project/detail.shtml?num=20210085,46
在,天安数码城/天安金山湖境,惠城区,普通住宅 写字楼 城市综合体,16873元/㎡,2021-11,156841㎡,270户,惠州市天安科技服务有限公司,,毛坯 公共部分精装修,2.68,898个,2021年4月,,,惠州市天安数码城有限公司,,泛金山湖,塔楼,96/129/131/142/173㎡2-5房,2023-05,541178㎡,28(18栋产业，10栋高层住宅）栋,2.8元/㎡·月,,住宅截至2091年2月28日,30%,1:1.38（住宅车位比）,,真石漆,6栋2梯2户、7栋2梯3户、8栋2梯4户,,哲思建筑设计咨询有限公司,现代,6＃31层，7＃32层，8＃32层,品牌房企 教育社区 公园地产 轨道物业 湖滨大宅,惠城区河南岸街道环湖二路8号,,http://newhouse.fz0752.com/project/detail.shtml?num=20210084,46
新,峰铭朗悦花园东江阅,水口街道,普通住宅,待定元/㎡,2023-07,70583.1㎡,1470户,泉州市达阳物业管理公司,"惠州一中东江学校
中大南方学院附属惠城学校",毛坯,2.0,1412个,,,,惠州市东润实业有限公司,,东部新城,小高层 高层,建面约65-139㎡,暂无数据,183357.97㎡,18栋,暂无数据,"惠州一中东江学校
中大南方学院附属惠城学校",,30.12%,1:1,,,2梯4户/2梯5户,,,,暂无数据,投资产品 中小户型 江景洋房 豪华社区 品质居所,惠州市惠城区水口东江科技园旁（惠泽大道与龙和大道交界处）,,http://newhouse.fz0752.com/project/detail.shtml?num=20210096,46
在,万科中交金枫花园（万科中交金域华府）,马安镇,普通住宅,15696元/㎡,2022-06,约11万㎡,3137户,万科物业,自建学校,带装修,3.1,3459个,,世联、中原,上海三菱,惠州慧通置业有限公司,,金山新城,塔楼 高层,建面77/95/120/140㎡3-4房,2023-06,约46万㎡,22栋,2.7元/㎡·月,自建学校,70年,35%,1：1.1,,,2梯4户、2梯5户,,,,暂无数据,品牌房企 教育社区 中小户型 公园地产,惠州市惠城区金山湖东惠州大道与群寮路交汇处,,http://newhouse.fz0752.com/project/detail.shtml?num=20200033,46
在,江茂华府,小金口街道,普通住宅,12652元/㎡,2023-09,27000㎡,608户,半岛一号,,毛坯,2.5,687个,2020年9月1日,惠州市港中原地产代理有限公司,奥的斯,惠州市润田房地产开发有限公司,广东呈斯意特建筑设计有限公司,北站新城,塔板结合 小高层 高层,建面约81-123㎡,2023-04-29,95000㎡,6栋,2.6元/㎡·月,,住宅截至2089年2月1日,30%,1：1.1,2022年12月31日,涂料,2梯3户、2梯4户,,深圳市华森建筑工程咨询有限公司,现代简约,17层,投资产品 轨道物业 宜居生态 品质居所,惠州市惠城区小金河大道66号,,http://newhouse.fz0752.com/project/detail.shtml?num=20210069,46
在,国鹏大厦,江北街道,普通住宅 写字楼,16418元/㎡,2023-04,4925㎡,154户,惠州市国鹏物业服务有限公司,三新小学,毛坯,2.5,227个,,惠州世联行,三菱,惠州市商艺房地产开发有限公司,深圳中咨建筑设计有限公司,大江北,低层 高层,平层：96-115㎡ ；复式：92-150㎡,2023-12-31,41612㎡,3栋,暂无数据,田家炳中学,住宅截至 2091年  5月  13日,30%,1.47,,玻璃幕墙+外墙砖,3梯6户,,,,暂无数据,刚需产品 轨道物业 江景洋房 品质居所,惠城区江北街道83号国鹏大厦,,http://newhouse.fz0752.com/project/detail.shtml?num=20210086,46
待,合能·旭辉江来花园,惠城区,普通住宅,13444元/㎡,2022-03,61460㎡,1740户,合能物业＆旭辉永升物业,,毛坯,2.89,1749个,,,,广东惠州合能房地产开发有限公司,,北站新城,板楼 高层,建面约84/97/119㎡,暂无数据,228732.41㎡,14栋,2.8元/㎡·月,,,35%,暂无数据,预计2023年,,,,山水比德,主题式森系,暂无数据,品牌房企 改善产品 公园地产 轨道物业 品质居所,金泉路北环大道（高铁北站旁）,,http://newhouse.fz0752.com/project/detail.shtml?num=20210082,46
在,保利天汇,河南岸街道,普通住宅 公寓 写字楼 商铺 城市综合体,16191元/㎡,2021-04,60567.20㎡,高层868/商办物业1746户,保利物业发展股份有限公司,,毛坯 带装修,3.5,1892个,,保利投顾、中原,,惠州市利华房地产有限公司,,金山新城,塔板结合 高层 超高层,建面约25-40㎡小户,暂无数据,211897㎡,10栋,高层2.8、办公5元/㎡·月,,住宅截至2088年11月21日,20%,暂无数据,,,,,,,暂无数据,品牌房企 改善产品 轨道物业 豪华社区,惠州市惠城区金山大道与四环南路交汇处,,http://newhouse.fz0752.com/project/detail.shtml?num=20200276,46
在,保利鹿江来,水口街道,普通住宅,14185元/㎡,2022-03,60031㎡,1519户,惠州保利物业管理有限公司,,毛坯,2.8,1681个,2020年2月24日,中原、易居,通力电梯,惠州市保置房地产开发有限公司,筑博设计股份有限公司,东部新城,塔板结合 高层,建面约78-135㎡,2022-06-30,229568㎡,12栋,住宅2.5/商业5.5元/㎡·月,,住宅截至 2089 年10月30  日,35%,1：1.1,2022年4月30日,仿石漆,2梯4户、3梯6户、2梯5户,,广州普邦园林股份有限公司,现代都市活力运动风格,1-6＃27层，7＃26层，8-10＃27层,品牌房企 刚需产品 教育社区 公园地产 宜居生态,惠州市惠城区水口街道办事处新力南路3号,,http://newhouse.fz0752.com/project/detail.shtml?num=20200028,46
尾,御豪庭,江北街道,普通住宅,11285元/㎡,2021-04-10,59748㎡,1154户,惠州市骏耀物业管理有限公司,,毛坯,2.3,1375个,,中原地产,,惠州市骏耀实业有限公司,广东远顺建筑设计有限公司,大江北,小高层 高层,72-134㎡高层/150㎡复式多层,2020-12,187629.9㎡,20栋,2元/㎡·月,,70,30%,1:1.29,,,,,惠州市风艺园林景观设计公司,,一期1-4栋31层，5-10栋8层；二期1-5栋31-32层，7-9栋8层，6栋为幼儿园，10栋为商业,刚需产品 改善产品,惠城江北三新六、七组188号,,http://newhouse.fz0752.com/project/detail.shtml?num=20180093,46
在,碧桂园十里江南,江南街道,普通住宅 别墅 公寓,11358元/㎡,2022-04,约14万㎡,1921户,碧桂园智慧物业服务集团股份有限公司,,暂无数据,1.64,1884个,,,,惠州市惠城区碧桂园房地产开发有限公司,,江南片区,高层 双拼别墅 叠拼别墅,高层109/126/146㎡，叠墅154㎡，双拼210㎡,2024-12,约30万㎡,79栋,2.6元/㎡·月,,,30%,暂无数据,,,,,,,暂无数据,品牌房企 投资产品 公园地产 江景洋房 宜居生态,惠州市惠城区江南大道19号,,http://newhouse.fz0752.com/project/detail.shtml?num=20190017,46
在,九颂沃华·和禧,惠城区,普通住宅,11500元/㎡,2022-05,9504㎡,311户,万科物业,,毛坯,3.5,333个,,,蒂森电梯,九颂山河集团、沃华集团,,泛金山湖,高层,建面约86-120㎡,2024-01-15,45651.48㎡,2栋,暂无数据,,,30%,暂无数据,,,2梯5户,,厦门溢景园林绿化工程有限公司,现代简约,暂无数据,品牌房企 刚需产品 中小户型 品质居所 绿色建筑,惠州·金山湖·演达大道,,http://newhouse.fz0752.com/project/detail.shtml?num=20210033,46
在,佳兆业·樾伴湾花园,马安镇,普通住宅,15462元/㎡,2021-10-01,约21.6万㎡,4326户,佳兆业美好集团,规划54班九年一贯制学校，暂未确定具体上学地点,毛坯,3.1,5311（地上511，地下4800）个,,,日立,惠州市恺曜信息咨询有限公司,,金山新城,塔楼,90-165㎡,暂无数据,约74万㎡,42栋,暂无数据,规划54班九年一贯制学校，暂未确定具体上学地点,住宅截至 2091年1月11日,35%,暂无数据,2023年6月1日,米白色质感涂料、灰色质感涂料、米白色石材,,,,现代风格，设计围绕教育成长为主题,33层,品牌房企 教育社区 公园地产 景观居所 品质居所,惠州惠城区鹿江湿地公园,,http://newhouse.fz0752.com/project/detail.shtml?num=20210023,46
在,隆生西江花园,桥东街道,普通住宅,14800元/㎡,2021-07-22,9.38万㎡,2060户,隆生物业,,毛坯,≤3.5,暂无数据,,,,惠州市西江花园置业有限公司,,金山新城,塔楼 高层,建面约112-168㎡三至五房,2022-03-12,31.45万㎡,18栋,暂无数据,,70年,≥30%,暂无数据,,,,,,,27-32层,品牌房企 改善产品 轨道物业 江景洋房 品质居所,惠州市西枝江畔新民五路（导航隆生西江花园）,,http://newhouse.fz0752.com/project/detail.shtml?num=20190037,46
在,中海锦宸,小金口街道,普通住宅,10500元/㎡,2021-09,77724㎡,2210户,中海（惠州）物业服务有限公司,,带装修,3.0,2332 （地上201/地下2131）个,,,,中海地产,,北站新城,板楼,建面约88/96/116/128㎡,2023-06-25,313739㎡,17栋,2.7元/㎡·月,,住宅截至 2090年8月17日,38%,1:1.06,,,2梯4户；3梯6户,,,,暂无数据,品牌房企 投资产品 公园地产 景观居所 品质居所,大湾区·惠州·高铁北站旁,,http://newhouse.fz0752.com/project/detail.shtml?num=20210004,46
在,新力城,水口街道,普通住宅 别墅 商铺,12188元/㎡,2021-08,56万㎡,三期3070户,新力物业,,毛坯,2.2,三期3626个,,,,惠州市汤普实业有限公司,,东部新城,板楼 高层 叠拼别墅,高层约89/109/118/136㎡3-4房,暂无数据,123万㎡,三期54栋,2.6/3.5元/㎡·月,,70年,35%,1:1.18,,,2梯4户,,,,1/4/5/7/8/11/12/14/15/16/17为32层，2/3/6/9/10/13为31层,品牌房企 刚需产品 改善产品 豪华社区 宜居生态,惠州市惠城区水口皇冠路（惠州中学旁）,,http://newhouse.fz0752.com/project/detail.shtml?num=20170022,46
在,碧桂园日昇昌·领峰,江北街道,普通住宅,15109元/㎡,2021-12,45378㎡,1140户,碧桂园生活服务集团股份有限公司惠城分公司,,带装修,3.3,1460个,,,,惠州市宏成业实业发展有限公司,,大江北,高层,建面99-148㎡,2023-07-31,202589㎡,7栋,2.6元/㎡·月,,70年,35%,暂无数据,,,2梯4户,,,,27层,品牌房企 改善产品 公园地产 豪华社区 宜居生态,惠州市惠城区江北金石三路碧桂园日昇昌领峰,,http://newhouse.fz0752.com/project/detail.shtml?num=20200020,46
在,康馨华府,水口街道,普通住宅,11000元/㎡,2021-04-17,3415㎡,68户,惠州市逢春物业有限公司,,毛坯,2.0,70个,,,,惠州市金精实业有限公司,,东部新城,小高层 高层,建面约80㎡-113㎡三至四房,2023-09,9422㎡,2栋,1.8元/㎡·月,,,暂无数据,1：1,2022年6月30日,瓷砖,,,,,暂无数据,刚需产品 中小户型 公园地产 现房,惠州市惠城区水口街道办事处盛业路1号,,http://newhouse.fz0752.com/project/detail.shtml?num=20210015,46
在,保利达江湾南岸,江北街道,普通住宅 别墅 城市综合体,18540元/㎡,2020-11,146000㎡,3000（二期779户）户,沈阳佳尊,,毛坯,3.5,二期1610个,,,三菱电梯,保利达（惠州）投资发展有限公司,深圳三愚建筑设计有限公司,大江北,塔板结合 高层 超高层,建面141-408㎡,2022-04,730000㎡,25栋,2.80元/㎡·月,,70年,35%,二期车位比1：2,,瓷砖,2梯4户，2梯2户，3梯2户，2梯3户,,广州普邦园林有限公司股份有限公司,泰式风格,暂无数据,江景洋房,惠州市惠城区江北沿江路8号 （广电新闻中心旁）,,http://newhouse.fz0752.com/project/detail.shtml?num=20140083,46
在,星河传奇,汝湖镇,普通住宅,12050元/㎡,2023-05,101831㎡,2696户,星河智善物业,汝湖中心小学,毛坯,3.0,3032个,2020年5月,易居／合富,通力,惠州市贯通房地产开发有限公司,筑博设计股份有限公司,大江北,高层,建面89-125㎡,2023-03-24,404382.76㎡,16栋,2.6元/㎡·月,汝湖中学,住宅截止2090年01月09日,30%,1:1.12,2022年9月,涂料、真石漆,2梯4户,,迈丘景观规划设计有限公司,现代简洁,33层,品牌房企 教育社区,惠州市惠城区汝湖镇惠民大道555号,,http://newhouse.fz0752.com/project/detail.shtml?num=20200271,46
新,鸿基花园,三栋镇,普通住宅,待定元/㎡,,13万㎡,1470户,鸿基物业,坦陂小学、三栋镇中心小学,毛坯,1.627,1876个,,,,惠州市宝安房地产开发有限公司,,金山新城,高层 叠拼别墅,建面约96-141㎡高层、143-164㎡叠墅,暂无数据,29万㎡,高层9栋/洋房24栋,暂无数据,演达中学、惠州一中高中部,,30%,暂无数据,,,,,,,暂无数据,品牌房企 改善产品 投资产品 公园地产 轨道物业,惠州市惠城区坦陂路,,http://newhouse.fz0752.com/project/detail.shtml?num=20200279,46
在,金裕星河天璨,小金口街道,普通住宅,8800元/㎡,2021-04,26206㎡,448户,深圳星河智善生活服务有限公司博罗分公司,丹堤自建9年一贯制学校,毛坯 公共部分精装修,2.0,525个,2020年5月1 日,合富,通力Kone,惠州星光联创房地产开发有限公司,中外建工程设计与顾问有限公司,北站新城,塔楼 高层,建面约89/98/102/117-119㎡,2022-10,67548㎡,4栋,住宅2.5/商铺4.5元/㎡·月,丹堤自建9年一贯制学校,住宅截至 2089 年 2 月 23 日,30%,1:1.17,2022年1月10日,真石漆涂料和石材,两梯四户,,法国ALSA （埃尔萨）景观设计事务,莫奈艺术主题园林,暂无数据,品牌房企 刚需产品 教育社区 中小户型 轨道物业,惠城区小金口街道办事处金泉路8号,,http://newhouse.fz0752.com/project/detail.shtml?num=20200275,46
在,冠昌铂金时代,河南岸街道,普通住宅,15000元/㎡,2020-07,4800㎡,732户,雅居物业,南雁小学,毛坯,暂无数据,513个,,中原地产,,惠州市冠昌置业有限公司,,河麦片区,高层,建面约34-76㎡,暂无数据,63000㎡,3栋,暂无数据,惠州市第九中学,住宅截至2084年4月15日,暂无数据,暂无数据,,,2梯7户、2梯10户、3梯15户,,,,28层,刚需产品 教育社区 中小户型 景观居所,惠州市惠城区斑樟湖路2号,,http://newhouse.fz0752.com/project/detail.shtml?num=20200018,46
在,尚东公馆,水口街道,公寓,12200元/㎡,,5301.9㎡,520户,万科物业,,带装修,4.5,166个,,,三菱,惠州市澳宝一方实业有限公司,,东部新城,高层,建面约34-69㎡1-2房,暂无数据,30568㎡,1栋,3.5元/㎡·月,,商业截至2057年3月26日,25%,暂无数据,,,,,,,暂无数据,投资产品 中小户型 品质居所 绿色建筑,惠城区水口街道办事处龙湖大道251号尚东公馆,,http://newhouse.fz0752.com/project/detail.shtml?num=20200253,46
在,中骏雍景府,小金口街道,普通住宅 公寓,12907元/㎡,2020-09,46094㎡,住宅908户，公寓812户,世邦泰和,,毛坯,一期3.2，二期3.5,暂无数据,,,,惠州市华富房地产开发有限公司,,大江北,塔楼,建面97㎡/117㎡,2024-06,183842.4㎡,7栋,暂无数据,,,一期25％，二期30%,暂无数据,,,,,,,暂无数据,品牌房企 改善产品 投资产品 品质居所,惠州市·惠州大道·惠州火车站对面,,http://newhouse.fz0752.com/project/detail.shtml?num=20200241,46
在,乐创汇智慧园,三栋镇,普通住宅 写字楼 商铺 城市综合体,14000元/㎡,2023-05-21,65000㎡,599(住宅)户,信利康物业,,带装修,4,2040（住宅778）个,,,日立,信利康集团,深圳中咨建筑设计有限公司,金山新城,塔楼 高层 独栋别墅,建面104/121/130㎡,2024-12,350000㎡,14栋,2.8（商业、产业6）元/㎡·月,,住宅截至2090年9月21日,20.33%,1:1.4,,真实漆涂料,两梯三户、两梯四户,,雅克筑景设计（深圳）有限公司,现代,已封顶,改善产品 投资产品 教育社区 湖滨大宅 品质居所 绿色建筑,惠城区四环南路信利康乐创汇营销中心,信利康·乐创汇智慧园是中国500强公司信利康集团以国际前瞻的产城融合开发理念倾力打造的集企业办公、产业研发、高端住宅、精品美寓、繁华商业于一体的智慧商务综合体。,http://newhouse.fz0752.com/project/detail.shtml?num=20230007,46
在,方直星图园,惠城区,普通住宅 别墅 公寓 商铺,13354元/㎡,2023-06-17,18026㎡,756户,方直心生活,,带装修,3.5,631个,,,,,,大江北,高层 联排别墅,建面约82/89/95/106㎡,暂无数据,63091㎡,5栋,商铺6元/㎡·月，洋房2.85元/㎡·月,,,30%,暂无数据,,,,,,,暂无数据,品牌房企 公园地产 湖滨大宅 景观居所 品质居所,惠州市惠城区江北金石三路1号,方直星图园占地18026㎡，总建面63091㎡，由5栋高层住宅组成，共计756户，主力户型为82/89/95/106㎡，带装修交付。,http://newhouse.fz0752.com/project/detail.shtml?num=20210048,46
在,逸江澜庭,小金口街道,普通住宅,12573元/㎡,2023-03,29842.5㎡,804户,鑫弘物业,,毛坯,3.299,985个,,,,惠州市弘泽置业有限公司,,大江北,高层,建面约95-197㎡,2024-12-18,131464.04㎡,7栋,2.76元/㎡·月,,,30%,暂无数据,,,,,,,暂无数据,教育社区 品质居所,惠州市惠城区金石二路138号,逸江澜庭位于惠城区金石二路138号，总占地3.0万㎡，总建面约13.15万㎡，由7栋高层住宅组成，共计804户，主力户型为建面约95-197㎡。,http://newhouse.fz0752.com/project/detail.shtml?num=20220026,46
在,深业西湖三里,龙丰街道,普通住宅,10200元/㎡,2023-05,二期10.6万㎡,二期2305户,深圳市鹏基物业管理有限公司,,毛坯,2.53,2687个,二期2018年4月8日,中原地产、百川利地产,,惠州深业南方地产有限公司,深圳市博万建筑设计事务所,红花湖片区,高层,建面88-159㎡,2022-12-26,二期35.3万㎡,二期18栋,1.8元/㎡·月,,70年,30%,1:1.17,,,2梯4户/2梯5户/3梯6户,,深圳市博万建筑设计事务所,,1/2栋26层；6/17栋28层；3/7/13/14/15/16/19栋32层；5/8/9/10/11/12/18栋33层,教育社区 宜居生态,惠州市惠城区共联路15号（高榜山旁）,深业西湖三里是深业高榜山1号花园的二期升级力作，位于高榜山北麓，占地面积约10.6万㎡，建面约35.3万㎡，总户数2305户，产品以88-159㎡的三至五房为主。而深业高榜山1号花园总占地面积14.8万㎡，总建筑面积约47万㎡。其中一期建面约13.6万㎡，由5栋高层组成，共982户，产品以72～126㎡的高层二至四房为主。,http://newhouse.fz0752.com/project/detail.shtml?num=20170164,46
新,天傲花园,惠城区,普通住宅 商铺,待定元/㎡,2023-10,35260㎡,627户,惠州市景生物业管理有限公司,,带装修,3.5,1234个,,,三菱,惠州市俊发置业投资有限公司,深圳市清华苑建筑与规划设计研究有限公司,金山新城,塔楼 板楼 高层 超高层,,暂无数据,170540.39㎡,9栋,2.8元/㎡·月,,住宅截至2090年4月15日,32.5%,1：2,,玻璃幕墙,3梯2户、2梯2户、2梯3户,,风艺景观设计（广东）有限公司,新加坡微度假园林,暂无数据,改善产品 公园地产 湖滨大宅 豪华社区 品质居所,惠州·金山湖岛心瞰湖三路1号,,http://newhouse.fz0752.com/project/detail.shtml?num=20230004,46
在,锦荟年华花园,三栋镇,普通住宅,13006元/㎡,,21000㎡,732户,惠州市惠阳区花佳好家园物业服务有限公司,,毛坯,3.5,738个,,世联行,永大电梯,惠州市好年华房地产开发有限公司,,金山新城,高层,建面78/81/89/116㎡,2025-03,101000㎡,5栋,2.6（住宅；商铺5）元/㎡·月,,住宅截至2089年 12 月 12 日,30%,1:1,,铝膜工艺,2梯5户、2梯4户,,,现代风格,31-32层,刚需产品 中小户型 轨道物业 景观居所 品质居所,惠城区金山湖演达大道(卫职学院对面),,http://newhouse.fz0752.com/project/detail.shtml?num=20230006,46
在,恒和金谷3期群贤府,河南岸街道,普通住宅,18414元/㎡,2023-01,14000㎡,246户,御众物业,惠州市第二十七小学,带装修,2.4,339（地下324个、地上15个）个,2022.1.11,中原,上海三菱,惠州市恒和房地产开发有限公司、惠州市南山家福实业有限公司,广东呈斯意特建筑设计有限公司,河麦片区,塔楼 小高层 高层,建面约109-146㎡,2024-06-30,49000㎡,4栋,暂无数据,惠州一中(惠港校区）,70年,35%,1.19,2024.4.10,,2梯2户、2梯3户,,,,暂无数据,品牌房企 刚需产品 改善产品 教育社区 品质居所,惠州市惠城区河南岸街道演达大道30-2号,,http://newhouse.fz0752.com/project/detail.shtml?num=20220052,46
在,康桥知园,惠城区,普通住宅 公寓 写字楼 商铺,14901元/㎡,2022-04,29051㎡,住宅662户,康桥悦生活服务集团有限公司,惠南学校,毛坯 公共部分精装修,3.5,993个,,,,惠州市骏宏企业发展有限公司,,金山新城,高层,建面约95/110/125㎡,暂无数据,132590㎡,6栋,暂无数据,惠南学校,住宅截至2090年10月13日,35%,暂无数据,,,,,捷奥国际,现代,暂无数据,品牌房企 教育社区 品质居所,金山湖·演达大道·惠州一中（高中部）旁,,http://newhouse.fz0752.com/project/detail.shtml?num=20210050,46
